Numero d expedient,Codi districte,Nom districte,Codi barri,Nom barri,Codi carrer,Nom carrer,Num postal caption,Descripcio dia setmana,Dia setmana,Descripcio tipus dia,NK Any,Mes de any,Nom mes,Dia de mes,Hora de dia,Descripcio torn,Descripcio causa vianant,Numero de morts,Numero de lesionats lleus,Numero de lesionats greus,Numero de vehicles implicats,CoordenadaUTMY,CoordenadaUTMX,Long,Lat
2015S001359,7,Horta-Guinardo,36,la Font d en Fargues,67205,Carmel,0013 0013,Dissabte,Ds,Laboral,2015,2,Febrer,21,18,Tarda,No es causa del  vianant,0,0,0,2,4586522.81,429907.75,2.160037696,41.425362334
2015S004439,7,Horta-Guinardo,36,la Font d en Fargues,67205,Carmel,0013 0013,Dimarts,Dm,Laboral,2015,6,Juny,9,10,Mati,No es causa del  vianant,0,0,1,2,4586522.81,429907.75,2.160037696,41.425362334
2015S000062,7,Horta-Guinardo,36,la Font d en Fargues,198906,Marques de Foronda,0031E0031E,Dilluns,Dl,Laboral,2015,1,Gener,5,11,Mati,No es causa del  vianant,0,2,0,2,4586516.38,429819.96,2.158987913,41.425296752
2015S000849,7,Horta-Guinardo,43,Horta,154300,Hedilla,0119 0123,Dimarts,Dm,Laboral,2015,2,Febrer,3,16,Tarda,No es causa del  vianant,0,1,0,2,4587852.73,429802.87,2.158628128,41.437331233
2015S003516,7,Horta-Guinardo,43,Horta,59900,Canigo,0008 0008,Divendres,Dv,Laboral,2015,5,Maig,8,15,Tarda,No es causa del  vianant,0,2,0,1,4587501.90,430142.05,2.162728213,41.434201041
2015S001817,7,Horta-Guinardo,43,Horta,700013,Karl Marx,0001 0001,Dilluns,Dl,Laboral,2015,3,Març,9,19,Tarda,No es causa del  vianant,0,2,1,2,4588237.98,430069.40,2.161773504,41.440824294
2015S009832,7,Horta-Guinardo,43,Horta,700651,Estatut de Catalunya,0073X0073X,Divendres,Dv,Laboral,2015,12,Desembre,25,2,Nit,No es causa del  vianant,0,2,0,2,4587804.37,429316.35,2.152810839,41.436852973
2015S007409,7,Horta-Guinardo,43,Horta,122303,Feliu i Codina,0044 0044,Dissabte,Ds,Laboral,2015,10,Octubre,3,10,Mati,No es causa del  vianant,0,1,0,2,4587464.47,430039.58,2.161506185,41.433854999
2015S007058,7,Horta-Guinardo,43,Horta,321401,Scala Dei,0048 0048,Diumenge,Dg,Laboral,2015,9,Setembre,20,1,Nit,No es causa del  vianant,0,0,0,3,4588920.32,429504.86,2.154936728,41.446920445
2015S005537,7,Horta-Guinardo,43,Horta,352507,Vall d Hebron,0209 0209,Divendres,Dv,Laboral,2015,7,Juliol,17,21,Tarda,No es causa del  vianant,0,1,0,2,4588013.18,429406.11,2.153860721,41.438741538
2015S003625,7,Horta-Guinardo,43,Horta,159507,Eivissa,0013 0013,Dimarts,Dm,Laboral,2015,5,Maig,12,11,Mati,No es causa del  vianant,0,1,0,2,4587138.40,429958.13,2.160569202,41.430911111
2015S008719,7,Horta-Guinardo,43,Horta,201206,Marti i Alsina,0005 0005,Dimecres,Dc,Laboral,2015,11,Novembre,18,20,Tarda,No es causa del  vianant,0,1,0,2,4587247.39,429964.23,2.160629568,41.431893274
2015S003206,7,Horta-Guinardo,43,Horta,294105,Salses,0097 0099,Dimarts,Dm,Laboral,2015,4,Abril,28,10,Mati,No es causa del  vianant,0,0,0,1,4587627.48,429553.19,2.155666087,41.435280622
2015S001787,7,Horta-Guinardo,43,Horta,185700,Llobregos,0018 0020,Diumenge,Dg,Laboral,2015,3,Març,8,1,Nit,No es causa del  vianant,0,1,0,2,4586776.93,430154.94,2.162966296,41.427672638
2015S001270,7,Horta-Guinardo,43,Horta,97807,Dante Alighieri,0046 0046,Dimarts,Dm,Laboral,2015,2,Febrer,3,18,Tarda,No es causa del  vianant,0,2,0,3,4586860.43,429889.91,2.159785042,41.428401589
2015S001427,7,Horta-Guinardo,43,Horta,329505,Tajo,0073 0073,Dimarts,Dm,Laboral,2015,2,Febrer,24,14,Tarda,No es causa del  vianant,0,1,0,1,4586990.73,429912.39,2.160038944,41.429577113
2015S006871,7,Horta-Guinardo,43,Horta,342300,Tossa,0007 0009,Dissabte,Ds,Laboral,2015,9,Setembre,12,23,Nit,No es causa del  vianant,0,1,0,1,4586885.22,429819.94,2.158944836,41.428618749
2015S004651,7,Horta-Guinardo,34,Can Baro,351107,Vallseca,0030 0030,Dimarts,Dm,Laboral,2015,6,Juny,16,19,Tarda,No es causa del  vianant,0,1,0,2,4585392.50,430142.09,2.162972533,41.415202473
2015S002131,7,Horta-Guinardo,43,Horta,316208,Santa Joana d Arc,0030 0030,Divendres,Dv,Laboral,2015,3,Març,20,21,Tarda,No es causa del  vianant,0,4,0,2,4586843.71,429794.01,2.158639355,41.428242618
2015S007658,7,Horta-Guinardo,43,Horta,69572,Can Mateu,0018 0018,Dimarts,Dm,Laboral,2015,10,Octubre,13,2,Nit,No es causa del  vianant,0,0,0,4,4586830.43,429988.50,2.160968340,41.428139994
2015S000442,7,Horta-Guinardo,37,el Carmel,185700,Llobregos,0209 0209,Dilluns,Dl,Laboral,2015,1,Gener,19,13,Mati,No es causa del  vianant,0,1,0,2,4586193.55,429302.88,2.152838112,41.422343787
2015S008931,7,Horta-Guinardo,34,Can Baro,701105,Budapest,0029 0029,Dimecres,Dc,Laboral,2015,11,Novembre,25,20,Tarda,No es causa del  vianant,0,0,0,3,4585661.13,430520.42,2.167468207,41.417654746
2015S001853,7,Horta-Guinardo,37,el Carmel,101201,Doctor Bove,0153 0153,Dimarts,Dm,Laboral,2015,3,Març,10,17,Tarda,No es causa del  vianant,0,0,1,1,4585927.99,429852.13,2.159441163,41.420000159
2015S003988,7,Horta-Guinardo,37,el Carmel,-1,Desconegut,Desconegut,Dissabte,Ds,Laboral,2015,5,Maig,23,19,Tarda,No es causa del  vianant,1,1,0,1,-1,-1,-1,-1
2015S008669,7,Horta-Guinardo,37,el Carmel,-1,Desconegut,Desconegut,Dimarts,Dm,Laboral,2015,11,Novembre,17,8,Mati,No es causa del  vianant,0,3,0,1,-1,-1,-1,-1
2015S003853,7,Horta-Guinardo,37,el Carmel,54702,Calafell,0020 0022,Dilluns,Dl,Laboral,2015,2,Febrer,9,14,Tarda,No es causa del  vianant,0,1,0,3,4586433.83,429422.40,2.154240207,41.424518409
2015S008086,7,Horta-Guinardo,37,el Carmel,6801,Alcalde de Zalamea,0032 0032,Dimarts,Dm,Laboral,2015,10,Octubre,27,20,Tarda,No es causa del  vianant,0,1,0,1,4586088.86,429623.49,2.156686664,41.421429049
2015S008073,7,Horta-Guinardo,37,el Carmel,23108,Argimon,0021 0021,Dimarts,Dm,Laboral,2015,10,Octubre,27,11,Mati,No es causa del  vianant,0,1,0,1,4586822.63,429491.68,2.155023860,41.428026263
2015S009422,7,Horta-Guinardo,37,el Carmel,179901,Lisboa,0000 0000,Divendres,Dv,Laboral,2015,12,Desembre,11,16,Tarda,No es causa del  vianant,0,1,0,2,4586779.98,429438.28,2.154389810,41.427637440
2015S007700,7,Horta-Guinardo,37,el Carmel,149300,Granollers,0127 0129,Dimecres,Dc,Laboral,2015,10,Octubre,14,7,Mati,No es causa del  vianant,0,1,0,2,4586614.70,429657.79,2.157035882,41.426168091
2015S000228,7,Horta-Guinardo,37,el Carmel,247400,Pastrana,0002 0004,Dilluns,Dl,Laboral,2015,1,Gener,12,11,Mati,No es causa del  vianant,0,1,0,1,4586548.78,429560.53,2.155879702,41.425565848
2015S008840,7,Horta-Guinardo,33,el Baix Guinardo,45100,Bone,0008 0008,Dilluns,Dl,Laboral,2015,11,Novembre,23,13,Mati,No es causa del  vianant,0,1,0,2,4584984.83,430476.82,2.167024298,41.411559776
2015S008616,7,Horta-Guinardo,33,el Baix Guinardo,45100,Bone,0008 0008,Diumenge,Dg,Laboral,2015,11,Novembre,15,12,Mati,No es causa del  vianant,0,2,0,2,4584984.83,430476.82,2.167024298,41.411559776
2015S010007,7,Horta-Guinardo,37,el Carmel,221407,Moratin,0068B0068B,Dijous,Dj,Laboral,2015,12,Desembre,31,19,Tarda,No es causa del  vianant,0,1,0,2,4586378.35,429195.71,2.151534086,41.423998764
2015S008133,7,Horta-Guinardo,33,el Baix Guinardo,288703,Rosalia de Castro,0029 0029,Dijous,Dj,Laboral,2015,10,Octubre,29,15,Tarda,No es causa del  vianant,0,1,0,2,4584921.76,430839.76,2.171373684,41.411023056
2015S003398,7,Horta-Guinardo,33,el Baix Guinardo,313108,Santa Carolina,0000 0000,Dimarts,Dm,Laboral,2015,5,Maig,5,10,Mati,No es causa del  vianant,0,1,0,2,4584979.34,430816.05,2.171083435,41.411539618
2015S005611,7,Horta-Guinardo,33,el Baix Guinardo,184901,Lligalbe,0006 0006,Dimecres,Dc,Laboral,2015,5,Maig,27,9,Mati,No es causa del  vianant,0,0,0,2,4585013.92,430548.91,2.167883433,41.411828015
2015S008401,7,Horta-Guinardo,33,el Baix Guinardo,92803,Pere Costa,0022 0022,Dissabte,Ds,Laboral,2015,11,Novembre,7,10,Mati,No es causa del  vianant,0,1,0,2,4585221.62,430578.34,2.168211686,41.413701242
2015S007111,7,Horta-Guinardo,33,el Baix Guinardo,92905,Costa,0010I0010I,Dilluns,Dl,Laboral,2015,9,Setembre,21,19,Tarda,No es causa del  vianant,0,2,0,2,4584967.43,430962.65,2.172838701,41.411444961
2015S009560,7,Horta-Guinardo,33,el Baix Guinardo,288703,Rosalia de Castro,0054 0054,Dimecres,Dc,Laboral,2015,12,Desembre,16,0,Nit,No es causa del  vianant,0,2,0,2,4585028.45,430966.75,2.172880787,41.411994901
2015S007733,7,Horta-Guinardo,33,el Baix Guinardo,288703,Rosalia de Castro,0059 0059,Dijous,Dj,Laboral,2015,10,Octubre,15,8,Mati,No es causa del  vianant,0,1,0,2,4585009.22,430929.81,2.172441034,41.411818527
2015S002943,7,Horta-Guinardo,33,el Baix Guinardo,313108,Santa Carolina,0068 0068,Dilluns,Dl,Laboral,2015,4,Abril,20,7,Mati,No es causa del  vianant,0,0,0,1,4585061.70,430900.59,2.172085451,41.412288683
2015S005084,7,Horta-Guinardo,35,el Guinardo,364506,Vinyals,0037 0037,Dijous,Dj,Laboral,2015,7,Juliol,2,13,Mati,No es causa del  vianant,0,1,0,1,4585925.64,431149.09,2.174960125,41.420091240
2015S007179,7,Horta-Guinardo,35,el Guinardo,111103,Ercilla,0073 0073,Dijous,Dj,Laboral,2015,9,Setembre,24,0,Nit,No es causa del  vianant,0,1,0,2,4586099.93,430774.45,2.170457425,41.421628800
2015S007785,7,Horta-Guinardo,35,el Guinardo,112106,Escornalbou,0021A0021A,Divendres,Dv,Laboral,2015,10,Octubre,16,19,Tarda,No es causa del  vianant,0,1,0,2,4585625.74,431468.58,2.178816975,41.417417469
2015S004320,7,Horta-Guinardo,33,el Baix Guinardo,169704,Josep Ciurana,0002 0002,Dijous,Dj,Laboral,2015,6,Juny,4,23,Nit,No es causa del  vianant,0,2,0,2,4585246.60,430506.63,2.167350857,41.413920027
2015S008337,7,Horta-Guinardo,33,el Baix Guinardo,169704,Josep Ciurana,0006 0006,Dijous,Dj,Laboral,2015,11,Novembre,5,15,Tarda,No es causa del  vianant,0,1,0,2,4585246.60,430506.63,2.167350857,41.413920027
2015S008221,7,Horta-Guinardo,35,el Guinardo,185507,Llobet i Vall-llosera,0001 0001,Diumenge,Dg,Laboral,2015,11,Novembre,1,21,Tarda,No es causa del  vianant,0,1,0,2,4586072.50,431032.80,2.173551904,41.421403979
2015S009515,7,Horta-Guinardo,35,el Guinardo,293601,Sales i Ferre,0032 0032,Dilluns,Dl,Laboral,2015,12,Desembre,14,17,Tarda,No es causa del  vianant,0,1,0,1,4585914.47,430955.31,2.172642734,41.419973998
2015S003981,7,Horta-Guinardo,35,el Guinardo,121901,Feliu,0011 0013,Dissabte,Ds,Laboral,2015,5,Maig,23,13,Mati,No es causa del  vianant,0,1,0,1,4585678.10,431131.82,2.174781683,41.417860251
2015S004273,7,Horta-Guinardo,35,el Guinardo,42500,Bisbal,0019 0019,Dimecres,Dc,Laboral,2015,6,Juny,3,20,Tarda,No es causa del  vianant,0,1,0,2,4585698.80,430996.95,2.173165593,41.418035112
2015S003602,7,Horta-Guinardo,35,el Guinardo,152905,Guinardo,0083 0083,Dilluns,Dl,Laboral,2015,5,Maig,11,19,Tarda,No es causa del  vianant,0,1,0,2,4585297.97,430824.65,2.171149873,41.414410151
2015S009451,7,Horta-Guinardo,35,el Guinardo,185303,Llivia,0040 0040,Dissabte,Ds,Laboral,2015,12,Desembre,12,13,Mati,No es causa del  vianant,0,1,0,1,4585870.27,431379.12,2.177718829,41.419612231
2015S006820,7,Horta-Guinardo,35,el Guinardo,141807,Garrotxa,0044 0044,Dijous,Dj,Laboral,2015,9,Setembre,10,11,Mati,No es causa del  vianant,0,1,0,1,4585842.68,431544.25,2.179697799,41.419377830
2015S005554,7,Horta-Guinardo,35,el Guinardo,207600,Melis,0002 0020,Dissabte,Ds,Laboral,2015,7,Juliol,18,14,Tarda,No es causa del  vianant,0,0,0,2,4585496.68,430869.22,2.171660406,41.416203701
2015S005921,7,Horta-Guinardo,35,el Guinardo,309100,Sant Pere,0014 0014,Dissabte,Ds,Laboral,2015,8,Agost,1,13,Mati,No es causa del  vianant,0,1,0,2,4586082.78,431523.49,2.179422197,41.421538562
2015S003771,8,Nou Barris,54,Torre Baro,129700,Font d en Magues,0023 0023,Divendres,Dv,Laboral,2015,5,Maig,15,23,Nit,No es causa del  vianant,0,1,0,1,4589907.07,431439.31,2.177980739,41.455975369
2015S007879,7,Horta-Guinardo,35,el Guinardo,363605,Villar,0002 0002,Dimarts,Dm,Laboral,2015,10,Octubre,20,13,Mati,No es causa del  vianant,0,1,0,1,4585522.11,431571.20,2.180056552,41.416492858
2015S008692,7,Horta-Guinardo,35,el Guinardo,354502,Varsovia,0053 0053,Dimecres,Dc,Laboral,2015,11,Novembre,18,7,Mati,No es causa del  vianant,0,1,0,2,4586130.59,431173.47,2.175228505,41.421939245
2015S008461,8,Nou Barris,56,Vallbona,269902,Puig de Jorba,0038 0038,Dilluns,Dl,Laboral,2015,11,Novembre,9,23,Nit,No es causa del  vianant,0,0,0,2,4591123.32,431698.07,2.180940912,41.466951733
2015S009800,8,Nou Barris,49,Canyelles,120807,Favencia,0077 0079,Dimecres,Dc,Laboral,2015,12,Desembre,23,18,Tarda,Altres,0,1,0,1,4588507.04,430740.10,2.169770418,41.443305782
2015S006540,8,Nou Barris,56,Vallbona,281409,Ribes,0140I0140I,Diumenge,Dg,Laboral,2015,8,Agost,30,12,Mati,No es causa del  vianant,0,1,0,3,4590378.11,432204.00,2.187082741,41.460282855
2015S002167,8,Nou Barris,55,Ciutat Meridiana,92950,Costabona,0043 0043,Dissabte,Ds,Laboral,2015,3,Març,21,21,Tarda,No es causa del  vianant,0,0,0,1,4590691.09,431517.77,2.178831064,41.463043431
2015S001039,8,Nou Barris,56,Vallbona,341001,Torre Vella,0033 0033,Dilluns,Dl,Laboral,2015,2,Febrer,9,19,Tarda,No es causa del  vianant,0,0,1,1,4590689.37,432047.00,2.185167933,41.463072966
2015S009260,8,Nou Barris,49,Canyelles,18254,Antonio Machado,0013 0013,Dissabte,Ds,Laboral,2015,12,Desembre,5,14,Tarda,Altres,0,1,0,1,4588394.75,430260.37,2.164041163,41.442252878
2015S009990,8,Nou Barris,49,Canyelles,120807,Favencia,0037 0037,Dijous,Dj,Laboral,2015,12,Desembre,31,8,Mati,No es causa del  vianant,0,6,0,4,4588304.45,430299.34,2.164518038,41.441442968
2015S001548,8,Nou Barris,49,Canyelles,120851,Federico Garcia Lorca,0001 0001,Divendres,Dv,Laboral,2015,2,Febrer,27,20,Tarda,No es causa del  vianant,0,2,0,2,4588338.08,430308.53,2.164624155,41.441746658
2015S005545,8,Nou Barris,56,Vallbona,109804,Alzinar,0026U0026U,Dissabte,Ds,Laboral,2015,7,Juliol,18,4,Nit,No es causa del  vianant,0,1,0,1,4590623.10,431885.06,2.183236446,41.462462357
2015S007382,8,Nou Barris,50,les Roquetes,12305,Alta de les Roquetes,0242 0242,Divendres,Dv,Laboral,2015,10,Octubre,2,13,Mati,No es causa del  vianant,0,3,0,2,4589134.97,430822.69,2.170687039,41.448968426
2015S009161,8,Nou Barris,50,les Roquetes,259002,Pla dels Cirerers,0012 0012,Dimecres,Dc,Laboral,2015,12,Desembre,2,16,Tarda,No es causa del  vianant,0,0,0,2,4588977.13,431474.22,2.178504278,41.447602739
2015S001179,8,Nou Barris,50,les Roquetes,359700,Vidal i Guasch,0029I0029I,Dilluns,Dl,Laboral,2015,2,Febrer,16,13,Mati,No es causa del  vianant,0,1,0,3,4588798.39,431155.68,2.174711573,41.445965625
2015S003186,8,Nou Barris,49,Canyelles,153158,Guineueta Vella,0073 0073,Dilluns,Dl,Laboral,2015,4,Abril,27,19,Tarda,No es causa del  vianant,0,4,0,3,4588654.25,430682.90,2.169068849,41.444626705
2015S007971,8,Nou Barris,50,les Roquetes,359700,Vidal i Guasch,0030 0030,Divendres,Dv,Laboral,2015,10,Octubre,23,12,Mati,No es causa del  vianant,0,0,0,4,4588852.96,431126.74,2.174358928,41.446454632
2015S003237,8,Nou Barris,53,la Trinitat Nova,119706,Fenals,0010 0010,Dimecres,Dc,Laboral,2015,4,Abril,29,7,Mati,No es causa del  vianant,0,1,0,2,4588923.36,431744.07,2.181740608,41.447141457
2015S009899,8,Nou Barris,53,la Trinitat Nova,120807,Favencia,0299 0299,Dilluns,Dl,Laboral,2015,12,Desembre,28,11,Mati,No es causa del  vianant,0,1,0,1,4588884.65,431883.13,2.183409589,41.446804629
2015S005716,8,Nou Barris,53,la Trinitat Nova,120807,Favencia,0329X0329X,Divendres,Dv,Laboral,2015,7,Juliol,24,14,Tarda,No es causa del  vianant,0,1,0,3,4588891.46,431948.74,2.184194199,41.446871532
2015S000157,8,Nou Barris,53,la Trinitat Nova,132205,Fosca,0004 0004,Dijous,Dj,Laboral,2015,1,Gener,8,18,Tarda,No es causa del  vianant,0,1,0,2,4588994.66,432001.06,2.184808865,41.447805454
2015S007217,8,Nou Barris,53,la Trinitat Nova,132205,Fosca,0004B0004B,Divendres,Dv,Laboral,2015,9,Setembre,25,21,Tarda,No es causa del  vianant,0,1,0,2,4589000.20,431988.31,2.184655616,41.447854270
2015S009258,8,Nou Barris,53,la Trinitat Nova,241200,Palamos,0033 0033,Dissabte,Ds,Laboral,2015,12,Desembre,5,10,Mati,No es causa del  vianant,0,2,0,2,4588942.71,431941.61,2.184103071,41.447332518
2015S004800,8,Nou Barris,50,les Roquetes,341409,Torres,0021 0023,Diumenge,Dg,Laboral,2015,6,Juny,21,16,Tarda,Desobeir el senyal del semafor,0,1,0,1,4588903.97,431386.89,2.177467208,41.446936351
2015S006055,8,Nou Barris,53,la Trinitat Nova,241200,Palamos,0040 0040,Divendres,Dv,Laboral,2015,8,Agost,7,9,Mati,No es causa del  vianant,0,1,0,1,4589008.76,432046.04,2.185345715,41.447936259
2015S004213,8,Nou Barris,53,la Trinitat Nova,701502,B-20 (Besos),1530000,Dilluns,Dl,Laboral,2015,6,Juny,1,17,Tarda,No es causa del  vianant,0,1,0,2,4588887.20,432017.87,2.185022194,41.446839025
2015S009442,8,Nou Barris,53,la Trinitat Nova,96101,Las Chafarinas,0015 0015,Divendres,Dv,Laboral,2015,12,Desembre,11,21,Tarda,No es causa del  vianant,0,0,0,1,4589012.38,431872.90,2.183272715,41.447954178
2015S002607,8,Nou Barris,50,les Roquetes,700450,Joaquim Puig i Pidemunt,0003 0003,Dimecres,Dc,Laboral,2015,4,Abril,8,18,Tarda,No es causa del  vianant,0,3,0,4,4588643.63,431048.21,2.173442810,41.444562532
2015S003530,8,Nou Barris,53,la Trinitat Nova,4409,Aiguablava,0034X0034X,Divendres,Dv,Laboral,2015,5,Maig,8,20,Tarda,No es causa del  vianant,0,1,0,2,4589136.98,431835.74,2.182813816,41.449073248
2015S005649,8,Nou Barris,51,Verdun,239708,Pare Rodes,0049 0049,Dimecres,Dc,Laboral,2015,7,Juliol,22,11,Mati,No es causa del  vianant,0,1,0,2,4588276.31,431272.53,2.176169725,41.441273465
2015S001258,8,Nou Barris,48,la Guineueta,138303,Gasela,0122 0122,Dimecres,Dc,Laboral,2015,2,Febrer,18,21,Tarda,No es causa del  vianant,0,1,0,2,4588292.57,430606.29,2.168193400,41.441362573
2015S007675,8,Nou Barris,48,la Guineueta,153001,Guineueta,0015 0015,Dimarts,Dm,Laboral,2015,10,Octubre,13,16,Tarda,No es causa del  vianant,0,0,0,1,4588160.58,430417.86,2.165953226,41.440157474
2015S000158,8,Nou Barris,51,Verdun,173100,Joan Riera,0010 0016,Dijous,Dj,Laboral,2015,1,Gener,8,20,Tarda,No es causa del  vianant,0,1,0,2,4588343.55,431117.65,2.174308240,41.441865790
2015S002393,8,Nou Barris,52,la Prosperitat,229409,Nou Pins,0046 0046,Diumenge,Dg,Laboral,2015,3,Març,29,9,Mati,No es causa del  vianant,0,1,0,2,4588490.13,431789.84,2.182337446,41.443243405
2015S005794,8,Nou Barris,52,la Prosperitat,131600,Formentera,0027 0031,Dilluns,Dl,Laboral,2015,7,Juliol,27,20,Tarda,No es causa del  vianant,0,2,0,1,4588555.87,431983.39,2.184646785,41.443851932
2015S005046,8,Nou Barris,52,la Prosperitat,23709,Aritjols,0086 0086,Dimarts,Dm,Laboral,2015,6,Juny,30,19,Tarda,No es causa del  vianant,0,1,0,2,4588572.69,431899.78,2.183644088,41.443996332
2015S000200,8,Nou Barris,52,la Prosperitat,131600,Formentera,0002 0002,Dissabte,Ds,Laboral,2015,1,Gener,10,15,Tarda,No es causa del  vianant,0,4,0,2,4588452.19,431961.74,2.184399321,41.442916288
2015S005636,8,Nou Barris,44,Vilapicina i la Torre Llobeta,35005,Baro d Esponella,0007 0007,Dimarts,Dm,Laboral,2015,7,Juliol,21,22,Nit,No es causa del  vianant,0,1,0,2,4586954.16,431021.81,2.173319763,41.429343835
2015S001451,8,Nou Barris,44,Vilapicina i la Torre Llobeta,121402,Felip II,0258 0258,Dimecres,Dc,Laboral,2015,2,Febrer,25,9,Mati,No es causa del  vianant,0,1,0,1,4586924.58,431227.36,2.175782981,41.429095054
2015S003310,8,Nou Barris,45,Porta,190700,Malgrat,0077 0077,Dijous,Dj,Laboral,2015,4,Abril,30,17,Tarda,No es causa del  vianant,0,0,0,2,4587168.27,431568.86,2.179842154,41.431319068
2015S007783,8,Nou Barris,44,Vilapicina i la Torre Llobeta,315409,Santa Eulalia,0019 0019,Divendres,Dv,Laboral,2015,10,Octubre,16,18,Tarda,No es causa del  vianant,0,1,0,2,4586789.80,431758.87,2.182158857,41.427926494
2015S001965,8,Nou Barris,44,Vilapicina i la Torre Llobeta,355709,Velia,0008 0010,Dissabte,Ds,Laboral,2015,3,Març,14,19,Tarda,No es causa del  vianant,0,0,0,1,4586795.74,431652.27,2.180882511,41.427970925
2015S004612,8,Nou Barris,44,Vilapicina i la Torre Llobeta,111704,Escocia,0006 0006,Dilluns,Dl,Laboral,2015,6,Juny,15,12,Mati,No es causa del  vianant,0,1,0,2,4586880.53,431871.20,2.183492871,41.428753209
2015S001725,8,Nou Barris,44,Vilapicina i la Torre Llobeta,170907,Jota,0006 0006,Divendres,Dv,Laboral,2015,3,Març,6,8,Mati,No es causa del  vianant,0,2,0,1,4586958.18,431843.22,2.183149273,41.429450201
2015S005030,8,Nou Barris,44,Vilapicina i la Torre Llobeta,170907,Jota,0011 0011,Dimarts,Dm,Laboral,2015,6,Juny,30,11,Mati,No es causa del  vianant,0,1,0,2,4586945.97,431845.93,2.183183081,41.429340460
2015S005890,8,Nou Barris,44,Vilapicina i la Torre Llobeta,170907,Jota,0018 0018,Divendres,Dv,Laboral,2015,7,Juliol,31,11,Mati,No es causa del  vianant,0,1,0,1,4586959.05,431810.07,2.182752462,41.429455222
2015S004823,8,Nou Barris,44,Vilapicina i la Torre Llobeta,99303,Desfar,0030 0030,Dilluns,Dl,Laboral,2015,6,Juny,22,12,Mati,No es causa del  vianant,0,1,0,2,4587028.59,431283.38,2.176441549,41.430036632
2015S004590,8,Nou Barris,45,Porta,241903,Ciutat de Mallorca,0014 0014,Diumenge,Dg,Laboral,2015,6,Juny,14,12,Mati,No es causa del  vianant,0,1,0,2,4587377.71,431532.63,2.179384832,41.433202332
2015S009796,8,Nou Barris,45,Porta,13002,Alloza,0018 0020,Dimecres,Dc,Laboral,2015,12,Desembre,23,16,Tarda,No es causa del  vianant,0,2,0,3,4587232.14,431220.83,2.175669821,41.431864578
2015S005864,8,Nou Barris,45,Porta,282650,Rio de Janeiro,0029 0029,Dijous,Dj,Laboral,2015,7,Juliol,30,10,Mati,No es causa del  vianant,0,1,0,2,4587339.87,431591.30,2.180091273,41.432866523
2015S000345,8,Nou Barris,45,Porta,282650,Rio de Janeiro,0068 0072,Divendres,Dv,Laboral,2015,1,Gener,16,10,Mati,No es causa del  vianant,0,1,0,2,4587848.84,431650.86,2.180746481,41.437455710
2015S002984,8,Nou Barris,45,Porta,33258,Baltasar Samper,0001 0001,Dimarts,Dm,Laboral,2015,4,Abril,21,10,Mati,No es causa del  vianant,0,1,0,2,4587853.67,431698.42,2.181315165,41.437503261
2015S000770,8,Nou Barris,46,el Turo de la Peira,59808,Canfranc,0008 0010,Dissabte,Ds,Laboral,2015,1,Gener,31,13,Mati,No es causa del  vianant,0,1,0,2,4587145.53,430508.02,2.167149150,41.431023121
2015S003920,8,Nou Barris,46,el Turo de la Peira,59808,Canfranc,0005 0005,Dijous,Dj,Laboral,2015,5,Maig,21,14,Tarda,Desobeir el senyal del semafor,0,1,0,1,4587137.34,430488.85,2.166920676,41.430947697
2015S009867,8,Nou Barris,45,Porta,100209,Deia,0053 0053,Dissabte,Ds,Laboral,2015,12,Desembre,26,14,Tarda,No es causa del  vianant,0,1,0,1,4587557.75,430983.10,2.172787554,41.434776822
